Source,Target,Type,Id,Label,timeset,Weight,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1,d0
4626020115,4626021728,Undirected,3513,,,1,,,,30,,,,19.575,residential,اسماعیلی ۳,False,628565076
4626020117,5934175385,Undirected,3517,,,1,,,,30,,,,59.938,residential,اسماعیلی ۱,False,781752673
4626020117,4626020119,Undirected,3518,,,1,,,,30,"LINESTRING (55.9858127 30.3939768, 55.9851175 30.393654, 55.9844429 30.3933759)",,,147.439,residential,نوری ۱۸,False,468050173
4626021728,4626021732,Undirected,4191,,,1,,,,30,,,,35.739,residential,اسماعیلی ۳,False,628565076
4626020116,4626020117,Undirected,3514,,,1,,,,30,,,,141.944,residential,شهید رجایی,False,628565069
4626020116,5934175388,Undirected,3515,,,1,,,,30,,,,56.099,residential,اسماعیلی ۳,False,628565076
4626020116,4626021724,Undirected,3516,,,1,,,,30,,,,7.265,residential,اسماعیلی ۳,False,628565076
5934175388,5934175389,Undirected,8513,,,1,,,,,,,,159.141,residential,۳,False,628565073
5934175385,5934175386,Undirected,8511,,,1,,,,,,,,142.025,residential,یاسمن,False,628565071
4626020119,4626020121,Undirected,3519,,,1,,,,,,,,75.657,tertiary,نوری,True,133914079
4626020119,4626021760,Undirected,3520,,,1,,,,,,,,62.603,tertiary,نوری,True,133914079
4626020121,5934175391,Undirected,3523,,,1,,,,,,,,63.159,tertiary,نوری,True,133914079
4626020121,4626021742,Undirected,3524,,,1,,,,30,,,,100.853,residential,شهید اسماعیلی,False,628567822
4626021737,4626021760,Undirected,4201,,,1,,,,30,,,,10.984,residential,مولانا,False,468050634
4626021737,4626021761,Undirected,4202,,,1,,,,,"LINESTRING (55.9859285 30.3945416, 55.9859305 30.3954067, 55.9859057 30.3955534, 55.9858353 30.3956926, 55.9857304 30.3958047, 55.9852634 30.3963036)",,,216.88600000000002,tertiary,نوری,True,468050642
4626021742,5934175385,Undirected,4207,,,1,,,,30,,,,25.193,residential,اسماعیلی ۱,False,781752673
4626020122,4626020129,Undirected,3525,,,1,,,,30,,,,63.9,residential,اسماعیلی ۳,False,628565076
4626020122,5934175386,Undirected,3526,,,1,,,,30,,,,46.328,residential,اسماعیلی ۳,False,628565076
4626020122,4626020123,Undirected,3527,,,1,,,,30,,,,85.206,residential,شهید اسماعیلی,False,628567822
4626020122,4626020127,Undirected,3528,,,1,,,,30,,,,98.954,residential,شهید اسماعیلی,False,628567822
5934175386,5934175388,Undirected,8512,,,1,,,,30,,,,8.163,residential,اسماعیلی ۳,False,628565076
4626020123,5934175390,Undirected,3529,,,1,,,,30,,,,32.387,residential,اسماعیلی ۲,False,468050175
4626020123,4626021742,Undirected,3530,,,1,,,,30,,,,55.462,residential,شهید اسماعیلی,False,628567822
5934175390,5934175391,Undirected,8514,,,1,,,,,"LINESTRING (55.9858099 30.3927284, 55.9852067 30.3924579, 55.9846904 30.3922265)",,,121.014,residential,"['میلاد', 'نوری ۱۶']",False,"[628565078, 628565079]"
4626020124,5934175390,Undirected,3531,,,1,,,,30,,,,39.634,residential,اسماعیلی ۲,False,468050175
4626020124,4626020125,Undirected,3532,,,1,,,,30,,,,87.894,residential,نوری ۱۴,False,468050176
4626020124,4626020126,Undirected,3533,,,1,,,,30,,,,99.485,residential,نوری ۱۴,False,468050176
4626020125,4626020129,Undirected,3534,,,1,,,,30,,,,4.226,residential,اسماعیلی ۳,False,628565076
4626020125,4626022019,Undirected,3535,,,1,,,,30,,,,60.941,residential,کهنوجی ۱,False,628567818
4626020128,4626022042,Undirected,3538,,,1,,,,30,,,,65.075,residential,,False,468050179
4626020128,4626020129,Undirected,3539,,,1,,,,30,,,,96.553,residential,,False,468050179
6274363432,6274363433,Undirected,8780,,,1,,,,,"LINESTRING (55.9690569 30.406029, 55.9690773 30.4060519, 55.9690909 30.4060671, 55.9691773 30.4061782)",,,20.221,living_street,بسیج ۱۲,False,669973201
9354695987,9354695988,Undirected,11092,,,1,,,,,,,,145.635,unclassified,,False,1013953073
6640217874,6640224904,Undirected,9247,,,1,,,,,"LINESTRING (55.9657846 30.4075769, 55.9655348 30.4076812, 55.9653386 30.4077631, 55.965123 30.4078552)",,,70.592,tertiary,خیابان بسیج,False,468050292
4626020420,4626020423,Undirected,3559,,,1,,,,,"LINESTRING (55.9632835 30.4082709, 55.9633363 30.4082362, 55.963394 30.4082156, 55.9635075 30.4082049)",roundabout,,23.304000000000002,tertiary,میدان شهید ابولی,True,468050256
4626020414,4626020420,Undirected,3557,,,1,,,,,"LINESTRING (55.9635075 30.4082049, 55.9636199 30.4082223, 55.9636758 30.4082463, 55.9637257 30.4082841, 55.9637624 30.4083353, 55.963773 30.4083957, 55.9637576 30.4084554, 55.9637169 30.4085043)",roundabout,,50.288,tertiary,میدان شهید ابولی,True,468050256
4626020414,6640224901,Undirected,3558,,,1,,,,,"LINESTRING (55.9644435 30.4081415, 55.9642371 30.408228, 55.9640293 30.4083205, 55.9637169 30.4085043)",,,80.699,tertiary,خیابان بسیج,True,497268857
4626020451,4626020598,Undirected,3574,,,1,,,,,"LINESTRING (55.970703 30.405729, 55.9708218 30.4057794, 55.9709499 30.4058082, 55.971082 30.4058142)",,,38.079,residential,خیابان ملاصدرا,True,468050261
4626020598,4626020600,Undirected,3602,,,1,,,,,"LINESTRING (55.9703958 30.4056555, 55.9704616 30.4056303, 55.9705335 30.4056258, 55.9706028 30.4056426, 55.9706614 30.4056787, 55.970703 30.405729)",roundabout,,34.498,tertiary,میدان صیاد شیرازی,True,468050300
4626020458,4626020459,Undirected,3584,,,1,,,,,,,,67.387,tertiary,بلوار آیت الله صدر,True,200911286
4626020442,4626020472,Undirected,3568,,,1,,,,30,,,,59.231,residential,۱۰,False,628943783
4626020442,4626020444,Undirected,3569,,,1,,,,,"LINESTRING (55.9727514 30.4054386, 55.9729738 30.4053465, 55.9733554 30.4051631)",,,65.555,residential,خیابان ملاصدرا,False,468050263
4626020444,4626020464,Undirected,3570,,,1,,,,30,,,,59.573,residential,نیلوفر,False,468050277
4626020444,4626020448,Undirected,3571,,,1,,,,,"LINESTRING (55.9719622 30.4055452, 55.9721081 30.4055365, 55.972383 30.4055099, 55.9725949 30.4054775, 55.9727514 30.4054386)",,,76.81200000000001,residential,خیابان ملاصدرا,False,468050263
4626020464,4626020465,Undirected,3588,,,1,,,,30,,,,50.588,residential,,False,468050280
4626020464,4626020468,Undirected,3589,,,1,,,,30,,,,64.189,residential,,False,468050280
4626020448,4626020465,Undirected,3572,,,1,,,,30,,,,11.382,residential,,False,468050280
4626020448,4626020451,Undirected,3573,,,1,,,,,"LINESTRING (55.971082 30.4058142, 55.9715153 30.405651, 55.9716787 30.4055991, 55.9719622 30.4055452)",,,89.88400000000001,residential,خیابان ملاصدرا,False,468050263
4626020465,4626020466,Undirected,3590,,,1,,,,30,,,,101.776,residential,بسیج ۱۱,False,468050279
4626020455,4626020457,Undirected,3579,,,1,,,,30,,,,72.562,residential,۸,False,468050269
4626020455,4626020459,Undirected,3580,,,1,,,,30,,,,81.791,residential,۳آیت الله صدر,False,628943770
4626020455,4626020460,Undirected,3581,,,1,,,,30,,,,94.926,residential,۱‍,False,628943773
4626020466,4626020598,Undirected,3591,,,1,,,,,"LINESTRING (55.9711194 30.4048579, 55.9707295 30.4054592, 55.9707167 30.4055259, 55.970703 30.405729)",,,106.747,tertiary,خیابان بسیج,True,133916311
4626020468,4626020472,Undirected,3592,,,1,,,,30,,,,23.034,residential,بسیح ۷,False,468050286
4626020468,4626020471,Undirected,3593,,,1,,,,30,,,,44.543,residential,بسیح ۷,False,468050286
4626020589,6978025426,Undirected,3597,,,1,,,,,"LINESTRING (55.9696435 30.4062026, 55.9693283 30.4062407, 55.9689645 30.406343, 55.9687762 30.4064207, 55.9683742 30.4065865, 55.9677801 30.4068315, 55.9676376 30.4068877)",,,208.152,tertiary,خیابان بسیج,True,468050296
4626020589,4626020592,Undirected,3598,,,1,,,,,"LINESTRING (55.9695925 30.4060291, 55.9696284 30.406039, 55.9696585 30.4060586, 55.9696793 30.4060857, 55.9696886 30.4061172, 55.9696852 30.4061495, 55.9696696 30.4061791, 55.9696435 30.4062026)",,,25.299000000000003,tertiary_link,,True,468050294
4626020589,4626020607,Undirected,3599,,,1,,,,,,,,29.015,tertiary,خیابان بسیج,True,468050296
4626020592,4626020605,Undirected,3600,,,1,,,,,,,,34.328,tertiary,خیابان بسیج,True,468050298
4626020592,6274363432,Undirected,3601,,,1,,,,,"LINESTRING (55.9691773 30.4061782, 55.9692854 30.406139, 55.9695925 30.4060291)",,,43.132,tertiary,خیابان بسیج,True,468050298
4626020607,4626020742,Undirected,3607,,,1,,,,,,roundabout,,68.011,tertiary,میدان صیاد شیرازی,True,468050300
4626020605,6274364206,Undirected,3605,,,1,,,,,,roundabout,,23.342,tertiary,میدان صیاد شیرازی,True,468050300
4626020605,4626020607,Undirected,3606,,,1,,,,,"LINESTRING (55.9699456 30.4062168, 55.9698951 30.4061795, 55.969861 30.4061301, 55.969847 30.406074, 55.9698546 30.406017, 55.9698828 30.4059651, 55.9699289 30.4059236)",roundabout,,38.294,tertiary,میدان صیاد شیرازی,True,468050300
4626020600,6274360673,Undirected,3603,,,1,,,,,,,,4.615,tertiary,خیابان بسیج,True,468050290
4626020600,6274364206,Undirected,3604,,,1,,,,,,roundabout,,30.48,tertiary,میدان صیاد شیرازی,True,468050300
6274364206,6274364209,Undirected,8781,,,1,,,,,"LINESTRING (55.9696327 30.4054372, 55.9697412 30.4055546, 55.9698277 30.4055213, 55.9701263 30.4058008)",,,68.038,living_street,بسیج ۱۰,False,669972504
4626020757,4626020758,Undirected,3608,,,1,,,,30,,,,74.091,residential,مدرس ۱,False,468050310
4626020757,5899848667,Undirected,3609,,,1,,,,30,,,,29.166,residential,شهید محمدی نژاد,False,628933915
4626020757,5899849303,Undirected,3610,,,1,,,,30,"LINESTRING (55.9860246 30.4048134, 55.9857642 30.4049701, 55.9855739 30.4050846)",,,52.703,residential,شهید محمدی نژاد,False,628933915
5899848667,5899848678,Undirected,7968,,,1,,,,,,,,56.664,residential,,False,628933934
4626020759,4626020760,Undirected,3611,,,1,,,,30,,,,73.9,residential,مدرس ۳,False,468050312
4626020781,6419062251,Undirected,3620,,,1,,,,30,,,,58.591,residential,امیر کبیرغربی ۳۸,False,468050325
4626020781,6419062253,Undirected,3621,,,1,,,,,,,,70.407,tertiary,خیابان امیرکبیر غربی,False,628553919
4626020781,5899966138,Undirected,3622,,,1,,,,,,,,21.11,tertiary,خیابان امیرکبیر غربی,False,628553919
6419062251,6419062253,Undirected,8882,,,1,,,,,"LINESTRING (55.9855096 30.3985067, 55.9857062 30.397974, 55.9852511 30.3977321)",,,113.43299999999999,residential,امیر کبیرغربی ۳۶,False,"[685062496, 685062497]"
5899966138,5937880630,Undirected,8065,,,1,,,,30,,,,83.498,residential,امیر کبیرغربی ۴۳ فرهنگ,False,628916736
4626020783,4626020785,Undirected,3625,,,1,,,,30,,,,62.063,residential,امیر کبیرغربی ۴۰,False,468050331
4626020783,4626020788,Undirected,3626,,,1,,,,30,,,,50.289,residential,امیر کبیرغربی ۴۰,False,468050331
4626020784,4626020785,Undirected,3627,,,1,,,,30,,,,47.855,residential,نوری ۳,False,468050328
4626020784,4626021761,Undirected,3628,,,1,,,,,,,,77.178,tertiary,نوری,True,468050642
4626020785,4626020786,Undirected,3629,,,1,,,,30,,,,74.92,residential,امیر کبیرغربی ۴۰,False,468050331
4626021761,4626021764,Undirected,4227,,,1,,,,30,,,,10.99,residential,شهید رمضانی,False,628555253
4626020786,4626021761,Undirected,3630,,,1,,,,30,,,,46.191,residential,نوری ۱,False,628553611
4626020786,6419062251,Undirected,3631,,,1,,,,30,"LINESTRING (55.9852511 30.3977321, 55.9852925 30.3976823, 55.9860006 30.3968448, 55.9856275 30.3965755)",,,168.734,residential,امیر کبیرغربی ۳۸,False,"[468050330, 468050325]"
5937880633,5937880636,Undirected,8538,,,1,,,,,,,,62.275,residential,پیام,False,628916737
4626020789,4626020791,Undirected,3634,,,1,,,,30,,,,92.428,residential,نوری ۲۸,False,468050333
4626020789,4626020792,Undirected,3635,,,1,,,,30,,,,34.796,residential,,False,468050336
4626020789,4626020790,Undirected,3636,,,1,,,,30,,,,26.604,residential,,False,628553917
4626020789,4626020795,Undirected,3637,,,1,,,,30,,,,60.101,residential,امیر کبیرغربی ۴۲,False,628553918
4626020792,4626020794,Undirected,3641,,,1,,,,30,,,,21.96,residential,,False,468050334
4626020792,4626020793,Undirected,3642,,,1,,,,30,,,,92.662,residential,نوری ۲۶,False,628553921
4626020790,4626021757,Undirected,3638,,,1,,,,30,,,,60.217,residential,مولانا,False,468050634
4626020790,4626021754,Undirected,3639,,,1,,,,30,,,,27.493,residential,مولانا,False,468050634
4626020793,5934058749,Undirected,3643,,,1,,,,,,,,64.591,tertiary,نوری,True,133914079
4626020794,4626021754,Undirected,3644,,,1,,,,30,,,,8.621,residential,مولانا,False,468050634
4626020794,4626021747,Undirected,3645,,,1,,,,30,,,,43.091,residential,مولانا,False,468050634
5934058749,5934058750,Undirected,8510,,,1,,,,,,,,107.65,residential,نوری ۲۴,False,628553923
4626020796,5937880634,Undirected,3648,,,1,,,,30,,,,45.218,residential,شهید غفاری,False,628916741
4626020796,4626020798,Undirected,3649,,,1,,,,30,,,,142.438,residential,دانشجو ۸,False,628916742
4626020796,4626021756,Undirected,3650,,,1,,,,30,,,,39.434,residential,شهید غفاری,False,628921632
4626020798,5937880638,Undirected,3651,,,1,,,,30,,,,36.222,residential,دانشجو,False,628916753
4626020798,6433763384,Undirected,3652,,,1,,,,30,,,,26.921,residential,دانشجو,False,628916753
4626020798,7394420610,Undirected,3653,,,1,,,,30,"LINESTRING (55.9804395 30.400009, 55.9809607 30.3994594, 55.981417 30.3989935)",,,146.768,residential,"['مطهری ۱۰', 'دانشجو ۹']",False,"[628916744, 837357264]"
4626021756,4626021757,Undirected,4223,,,1,,,,30,,,,127.901,residential,مولانا,False,628554143
5937880638,5937880639,Undirected,8542,,,1,,,,,,,,21.468,residential,دانشجو ۷,False,628916745
6433763384,7815017250,Undirected,8929,,,1,,,,30,,,,30.064,residential,دانشجو,False,628916753
6433763384,6433764785,Undirected,8930,,,1,,,,,,,,38.989,residential,دانشجو ۱۱,False,686405666
4626020799,4626021703,Undirected,3654,,,1,,,,30,,,,102.727,residential,دانشجو ۱۰,False,628916750
4626020799,7815017250,Undirected,3655,,,1,,,,30,,,,54.213,residential,دانشجو,False,628916753
4626020799,4626021702,Undirected,3656,,,1,,,,30,,,,52.816,residential,دانشجو,False,628916753
4626020799,7298782060,Undirected,3657,,,1,,,,30,"LINESTRING (55.9797273 30.399406, 55.9801024 30.3988889, 55.9804918 30.3983908)",,,134.627,residential,"['مطهری ۱۶', 'دانشجو ۱۵']",False,"[837357266, 468050583]"
4626021703,4626021704,Undirected,4165,,,1,,,,30,,,,81.146,residential,,False,468050581
4626021703,4626021708,Undirected,4166,,,1,,,,30,,,,34.992,residential,دانشجو ۱۰,False,628916750
4626021702,7815017252,Undirected,4164,,,1,,,,30,,,,7.838,residential,دانشجو,False,628916753
4626020800,4626021700,Undirected,3658,,,1,,,,30,,,,132.882,residential,دانشجو ۱۴,False,468050578
4626020800,7815017252,Undirected,3659,,,1,,,,30,,,,54.767,residential,دانشجو,False,628916753
4626020800,4626020801,Undirected,3660,,,1,,,,30,,,,44.606,residential,دانشجو,False,628916753
4626020800,7298782056,Undirected,3661,,,1,,,,30,"LINESTRING (55.9787376 30.3988155, 55.9791553 30.3982568, 55.9795314 30.3977653)",,,139.404,residential,"['دانشجو ۱۹', 'مطهری ۲۰']",False,"[628916752, 837357269]"
4626021700,4626021709,Undirected,4159,,,1,,,,30,,,,44.232,residential,شهید غفاری,False,628921632
4626021700,4626021710,Undirected,4160,,,1,,,,30,,,,6.172,residential,شهید غفاری,False,628921632
4626020801,4626021694,Undirected,3662,,,1,,,,30,,,,82.11,residential,دانشجو,False,628916753
4626020801,4626021711,Undirected,3663,,,1,,,,30,,,,130.819,residential,دانشجو ۱۶,False,628916754
4626020801,7298782055,Undirected,3664,,,1,,,,30,"LINESTRING (55.9783784 30.3985319, 55.9787826 30.3980034, 55.9791603 30.3975235)",,,134.898,residential,"['دانشجو ۲۱', 'مطهری ۲۲']",False,"[468050577, 837357270]"
4626021694,7298782054,Undirected,4158,,,1,,,,30,"LINESTRING (55.9777051 30.3980569, 55.9780991 30.3975848, 55.9784771 30.3970785)",,,131.643,residential,"['مطهری ۲۶', 'دانشجو ۲۳']",False,"[837357271, 468050575]"
4626021711,4626022022,Undirected,4176,,,1,,,,30,,,,143.927,residential,امیر کبیرغربی ۵۵,False,468050590
4626021711,4626021714,Undirected,4177,,,1,,,,30,,,,55.459,residential,شهید غفاری,False,628921632
4626020803,4626020805,Undirected,3667,,,1,,,,30,,,,103.317,residential,,False,468050338
4626020803,4626022039,Undirected,3668,,,1,,,,30,,,,65.266,residential,دانشجو ۲۲,False,659270509
4626020811,7927103587,Undirected,3676,,,1,,,,30,,,,34.346,residential,دانشجو,False,628916753
4626020811,5937998800,Undirected,3677,,,1,,,,,"LINESTRING (55.9749207 30.3938742, 55.9747063 30.3941956, 55.9745475 30.394111, 55.9743026 30.3943594)",,,95.392,residential,دانشجو ۲۶,False,"[628926536, 628926535]"
4626020811,4626020812,Undirected,3678,,,1,,,,30,"LINESTRING (55.9733813 30.3953686, 55.9739177 30.3947818, 55.9743026 30.3943594)",,,142.832,residential,"['مطهری ۴۲', 'دانشجو ۴۱']",False,"[659271060, 468050348]"
7298730544,7298730546,Undirected,10539,,,1,,,,30,,,,64.837,residential,خیابان قرنی,False,200911284
4626020814,4626020815,Undirected,3681,,,1,,,,30,,,,116.401,residential,مطهری ۴۸,False,468050351
4626020814,4626020817,Undirected,3682,,,1,,,,30,"LINESTRING (55.9708962 30.3923757, 55.970308 30.3919463, 55.9702582 30.3919993)",,,81.496,residential,مطهری ۴۸,False,"[468050352, 468050351]"
7927096883,7927096884,Undirected,10869,,,1,,,,,,,,26.626,residential,دانشجو ۳۴,False,849663824
4626020831,4626020832,Undirected,3693,,,1,,,,30,,,,29.224,residential,,False,468050362
4626020832,4626020835,Undirected,3694,,,1,,,,30,,,,100.431,residential,امیر کبیر ۷۵,False,468050365
4626020832,4626020833,Undirected,3695,,,1,,,,30,,,,14.301,residential,امیر کبیر ۷۵,False,468050365
4626020833,4626020834,Undirected,3696,,,1,,,,30,,,,35.328,residential,,False,468050364
